,Country,CountryToISO,Year,Gender,Age,SuicidesNo,Population,SuicidesPer100k,GDPForYear,GDPPerCapita,Generation
25569,Trinidad and Tobago,TTO,2006,female,55-74 years,6.0,88991,6.74,"18,36,90,70,085",15190.0,Silent
25570,Trinidad and Tobago,TTO,2006,female,15-24 years,7.0,127191,5.5,"18,36,90,70,085",15190.0,Millenials
25571,Trinidad and Tobago,TTO,2006,female,25-34 years,5.0,103304,4.84,"18,36,90,70,085",15190.0,Generation X
25572,Trinidad and Tobago,TTO,2006,female,35-54 years,8.0,177413,4.51,"18,36,90,70,085",15190.0,Boomers
25573,Trinidad and Tobago,TTO,2006,male,5-14 years,2.0,94129,2.12,"18,36,90,70,085",15190.0,Millenials
25574,Trinidad and Tobago,TTO,2006,female,5-14 years,0.0,91756,0.0,"18,36,90,70,085",15190.0,Millenials
25575,Trinidad and Tobago,TTO,2006,female,75+ years,0.0,22513,0.0,"18,36,90,70,085",15190.0,Silent
25576,Trinidad and Tobago,TTO,2007,male,75+ years,5.0,13874,36.04,"21,64,23,04,046",17827.0,Silent
25577,Trinidad and Tobago,TTO,2007,male,25-34 years,38.0,107378,35.39,"21,64,23,04,046",17827.0,Generation X
25578,Trinidad and Tobago,TTO,2007,male,35-54 years,34.0,177478,19.16,"21,64,23,04,046",17827.0,Boomers
25579,Trinidad and Tobago,TTO,2007,male,55-74 years,14.0,83938,16.68,"21,64,23,04,046",17827.0,Silent
25580,Trinidad and Tobago,TTO,2007,male,15-24 years,20.0,125516,15.93,"21,64,23,04,046",17827.0,Millenials
25581,Trinidad and Tobago,TTO,2007,female,25-34 years,6.0,106809,5.62,"21,64,23,04,046",17827.0,Generation X
25582,Trinidad and Tobago,TTO,2007,female,75+ years,1.0,22983,4.35,"21,64,23,04,046",17827.0,Silent
25583,Trinidad and Tobago,TTO,2007,female,55-74 years,3.0,92001,3.26,"21,64,23,04,046",17827.0,Silent
25584,Trinidad and Tobago,TTO,2007,female,15-24 years,4.0,123176,3.25,"21,64,23,04,046",17827.0,Millenials
25585,Trinidad and Tobago,TTO,2007,female,35-54 years,5.0,179070,2.79,"21,64,23,04,046",17827.0,Boomers
25586,Trinidad and Tobago,TTO,2007,female,5-14 years,1.0,89716,1.11,"21,64,23,04,046",17827.0,Generation Z
25587,Trinidad and Tobago,TTO,2007,male,5-14 years,0.0,92049,0.0,"21,64,23,04,046",17827.0,Generation Z
25588,Trinidad and Tobago,TTO,2008,male,35-54 years,69.0,178781,38.59,"27,87,02,57,894",22857.0,Boomers
25589,Trinidad and Tobago,TTO,2008,male,55-74 years,30.0,87254,34.38,"27,87,02,57,894",22857.0,Silent
25590,Trinidad and Tobago,TTO,2008,male,25-34 years,37.0,110954,33.35,"27,87,02,57,894",22857.0,Generation X
25591,Trinidad and Tobago,TTO,2008,male,75+ years,3.0,14157,21.19,"27,87,02,57,894",22857.0,Silent
25592,Trinidad and Tobago,TTO,2008,male,15-24 years,23.0,120707,19.05,"27,87,02,57,894",22857.0,Millenials
25593,Trinidad and Tobago,TTO,2008,female,15-24 years,11.0,118363,9.29,"27,87,02,57,894",22857.0,Millenials
25594,Trinidad and Tobago,TTO,2008,female,35-54 years,15.0,180705,8.3,"27,87,02,57,894",22857.0,Boomers
25595,Trinidad and Tobago,TTO,2008,female,25-34 years,5.0,110394,4.53,"27,87,02,57,894",22857.0,Generation X
25596,Trinidad and Tobago,TTO,2008,female,75+ years,1.0,23393,4.27,"27,87,02,57,894",22857.0,Silent
25597,Trinidad and Tobago,TTO,2008,female,55-74 years,4.0,95285,4.2,"27,87,02,57,894",22857.0,Silent
25598,Trinidad and Tobago,TTO,2008,male,5-14 years,1.0,90838,1.1,"27,87,02,57,894",22857.0,Generation Z
25599,Trinidad and Tobago,TTO,2008,female,5-14 years,0.0,88505,0.0,"27,87,02,57,894",22857.0,Generation Z
25600,Trinidad and Tobago,TTO,2009,male,25-34 years,27.0,114143,23.65,"19,17,51,96,446",15652.0,Generation X
25601,Trinidad and Tobago,TTO,2009,male,15-24 years,25.0,115721,21.6,"19,17,51,96,446",15652.0,Millenials
25602,Trinidad and Tobago,TTO,2009,male,35-54 years,38.0,180029,21.11,"19,17,51,96,446",15652.0,Boomers
25603,Trinidad and Tobago,TTO,2009,male,75+ years,3.0,14407,20.82,"19,17,51,96,446",15652.0,Silent
25604,Trinidad and Tobago,TTO,2009,male,55-74 years,13.0,90729,14.33,"19,17,51,96,446",15652.0,Silent
25605,Trinidad and Tobago,TTO,2009,female,55-74 years,6.0,98779,6.07,"19,17,51,96,446",15652.0,Silent
25606,Trinidad and Tobago,TTO,2009,female,15-24 years,5.0,113362,4.41,"19,17,51,96,446",15652.0,Millenials
25607,Trinidad and Tobago,TTO,2009,female,25-34 years,5.0,113622,4.4,"19,17,51,96,446",15652.0,Generation X
25608,Trinidad and Tobago,TTO,2009,female,35-54 years,5.0,182233,2.74,"19,17,51,96,446",15652.0,Boomers
25609,Trinidad and Tobago,TTO,2009,male,5-14 years,1.0,90312,1.11,"19,17,51,96,446",15652.0,Generation Z
25610,Trinidad and Tobago,TTO,2009,female,5-14 years,0.0,87970,0.0,"19,17,51,96,446",15652.0,Generation Z
25611,Trinidad and Tobago,TTO,2009,female,75+ years,0.0,23790,0.0,"19,17,51,96,446",15652.0,Silent
25612,Trinidad and Tobago,TTO,2010,male,25-34 years,38.0,116664,32.57,"22,15,79,48,396",18000.0,Generation X
25613,Trinidad and Tobago,TTO,2010,male,75+ years,4.0,14639,27.32,"22,15,79,48,396",18000.0,Silent
25614,Trinidad and Tobago,TTO,2010,male,35-54 years,48.0,181184,26.49,"22,15,79,48,396",18000.0,Generation X
25615,Trinidad and Tobago,TTO,2010,male,55-74 years,21.0,94335,22.26,"22,15,79,48,396",18000.0,Silent
25616,Trinidad and Tobago,TTO,2010,male,15-24 years,17.0,110950,15.32,"22,15,79,48,396",18000.0,Millenials
25617,Trinidad and Tobago,TTO,2010,female,15-24 years,9.0,108605,8.29,"22,15,79,48,396",18000.0,Millenials
25618,Trinidad and Tobago,TTO,2010,female,25-34 years,9.0,116210,7.74,"22,15,79,48,396",18000.0,Generation X
25619,Trinidad and Tobago,TTO,2010,female,35-54 years,8.0,183641,4.36,"22,15,79,48,396",18000.0,Generation X
25620,Trinidad and Tobago,TTO,2010,female,55-74 years,4.0,102440,3.9,"22,15,79,48,396",18000.0,Silent
25621,Trinidad and Tobago,TTO,2010,female,5-14 years,1.0,87897,1.14,"22,15,79,48,396",18000.0,Generation Z
25622,Trinidad and Tobago,TTO,2010,male,5-14 years,1.0,90237,1.11,"22,15,79,48,396",18000.0,Generation Z
25623,Trinidad and Tobago,TTO,2010,female,75+ years,0.0,24200,0.0,"22,15,79,48,396",18000.0,Silent
25624,Trinidad and Tobago,TTO,2011,male,75+ years,5.0,15189,32.92,"25,43,30,11,405",20557.0,Silent
25625,Trinidad and Tobago,TTO,2011,male,35-54 years,41.0,181905,22.54,"25,43,30,11,405",20557.0,Generation X
25626,Trinidad and Tobago,TTO,2011,male,55-74 years,21.0,97186,21.61,"25,43,30,11,405",20557.0,Boomers
25627,Trinidad and Tobago,TTO,2011,male,25-34 years,25.0,119254,20.96,"25,43,30,11,405",20557.0,Millenials
25628,Trinidad and Tobago,TTO,2011,male,15-24 years,20.0,106653,18.75,"25,43,30,11,405",20557.0,Millenials
25629,Trinidad and Tobago,TTO,2011,female,25-34 years,8.0,118786,6.73,"25,43,30,11,405",20557.0,Millenials
25630,Trinidad and Tobago,TTO,2011,female,15-24 years,5.0,104361,4.79,"25,43,30,11,405",20557.0,Millenials
25631,Trinidad and Tobago,TTO,2011,female,35-54 years,8.0,184776,4.33,"25,43,30,11,405",20557.0,Generation X
25632,Trinidad and Tobago,TTO,2011,female,55-74 years,4.0,105486,3.79,"25,43,30,11,405",20557.0,Boomers
25633,Trinidad and Tobago,TTO,2011,female,5-14 years,2.0,88170,2.27,"25,43,30,11,405",20557.0,Generation Z
25634,Trinidad and Tobago,TTO,2011,female,75+ years,0.0,24863,0.0,"25,43,30,11,405",20557.0,Silent
25635,Trinidad and Tobago,TTO,2011,male,5-14 years,0.0,90557,0.0,"25,43,30,11,405",20557.0,Generation Z
25636,Turkey,TUR,2009,male,75+ years,33.0,806623,4.09,"6,44,63,99,02,581",9773.0,Silent
25637,Turkey,TUR,2009,male,55-74 years,130.0,3897113,3.34,"6,44,63,99,02,581",9773.0,Silent
25638,Turkey,TUR,2009,male,35-54 years,287.0,9160329,3.13,"6,44,63,99,02,581",9773.0,Boomers
25639,Turkey,TUR,2009,male,25-34 years,189.0,6272520,3.01,"6,44,63,99,02,581",9773.0,Generation X
25640,Turkey,TUR,2009,male,15-24 years,139.0,6380792,2.18,"6,44,63,99,02,581",9773.0,Millenials
25641,Turkey,TUR,2009,female,75+ years,17.0,1170072,1.45,"6,44,63,99,02,581",9773.0,Silent
25642,Turkey,TUR,2009,female,15-24 years,74.0,6097408,1.21,"6,44,63,99,02,581",9773.0,Millenials
25643,Turkey,TUR,2009,female,55-74 years,38.0,4301203,0.88,"6,44,63,99,02,581",9773.0,Silent
25644,Turkey,TUR,2009,female,25-34 years,44.0,6101898,0.72,"6,44,63,99,02,581",9773.0,Generation X
25645,Turkey,TUR,2009,female,35-54 years,58.0,9027289,0.64,"6,44,63,99,02,581",9773.0,Boomers
25646,Turkey,TUR,2009,male,5-14 years,23.0,6542691,0.35,"6,44,63,99,02,581",9773.0,Generation Z
25647,Turkey,TUR,2009,female,5-14 years,18.0,6204481,0.29,"6,44,63,99,02,581",9773.0,Generation Z
25648,Turkey,TUR,2010,male,75+ years,63.0,841083,7.49,"7,71,90,17,68,698",11525.0,Silent
25649,Turkey,TUR,2010,male,35-54 years,397.0,9318882,4.26,"7,71,90,17,68,698",11525.0,Generation X
25650,Turkey,TUR,2010,male,55-74 years,175.0,4131848,4.24,"7,71,90,17,68,698",11525.0,Silent
25651,Turkey,TUR,2010,male,25-34 years,248.0,6363299,3.9,"7,71,90,17,68,698",11525.0,Generation X
25652,Turkey,TUR,2010,male,15-24 years,238.0,6411111,3.71,"7,71,90,17,68,698",11525.0,Millenials
25653,Turkey,TUR,2010,female,75+ years,28.0,1226764,2.28,"7,71,90,17,68,698",11525.0,Silent
25654,Turkey,TUR,2010,female,15-24 years,95.0,6118805,1.55,"7,71,90,17,68,698",11525.0,Millenials
25655,Turkey,TUR,2010,female,55-74 years,57.0,4537405,1.26,"7,71,90,17,68,698",11525.0,Silent
25656,Turkey,TUR,2010,female,35-54 years,110.0,9153406,1.2,"7,71,90,17,68,698",11525.0,Generation X
25657,Turkey,TUR,2010,female,25-34 years,61.0,6170592,0.99,"7,71,90,17,68,698",11525.0,Generation X
25658,Turkey,TUR,2010,male,5-14 years,27.0,6519482,0.41,"7,71,90,17,68,698",11525.0,Generation Z
25659,Turkey,TUR,2010,female,5-14 years,25.0,6182454,0.4,"7,71,90,17,68,698",11525.0,Generation Z
25660,Turkey,TUR,2011,male,75+ years,45.0,860492,5.23,"8,32,52,36,81,194",12237.0,Silent
25661,Turkey,TUR,2011,male,55-74 years,162.0,4380447,3.7,"8,32,52,36,81,194",12237.0,Boomers
25662,Turkey,TUR,2011,male,35-54 years,266.0,9478566,2.81,"8,32,52,36,81,194",12237.0,Generation X
25663,Turkey,TUR,2011,male,25-34 years,180.0,6458549,2.79,"8,32,52,36,81,194",12237.0,Millenials
25664,Turkey,TUR,2011,male,15-24 years,177.0,6416997,2.76,"8,32,52,36,81,194",12237.0,Millenials
25665,Turkey,TUR,2011,female,15-24 years,83.0,6126637,1.35,"8,32,52,36,81,194",12237.0,Millenials
25666,Turkey,TUR,2011,female,75+ years,15.0,1274924,1.18,"8,32,52,36,81,194",12237.0,Silent
25667,Turkey,TUR,2011,female,25-34 years,60.0,6266330,0.96,"8,32,52,36,81,194",12237.0,Millenials
25668,Turkey,TUR,2011,female,35-54 years,82.0,9296163,0.88,"8,32,52,36,81,194",12237.0,Generation X
25669,Turkey,TUR,2011,female,55-74 years,35.0,4781947,0.73,"8,32,52,36,81,194",12237.0,Boomers
25670,Turkey,TUR,2011,female,5-14 years,23.0,6178913,0.37,"8,32,52,36,81,194",12237.0,Generation Z
25671,Turkey,TUR,2011,male,5-14 years,20.0,6514392,0.31,"8,32,52,36,81,194",12237.0,Generation Z
25672,Turkey,TUR,2012,male,75+ years,58.0,886919,6.54,"8,73,98,22,46,102",12671.0,Silent
25673,Turkey,TUR,2012,male,35-54 years,399.0,9718299,4.11,"8,73,98,22,46,102",12671.0,Generation X
25674,Turkey,TUR,2012,male,55-74 years,180.0,4532575,3.97,"8,73,98,22,46,102",12671.0,Boomers
25675,Turkey,TUR,2012,male,25-34 years,227.0,6494243,3.5,"8,73,98,22,46,102",12671.0,Millenials
25676,Turkey,TUR,2012,male,15-24 years,184.0,6425966,2.86,"8,73,98,22,46,102",12671.0,Millenials
25677,Turkey,TUR,2012,female,75+ years,23.0,1325413,1.74,"8,73,98,22,46,102",12671.0,Silent
25678,Turkey,TUR,2012,female,15-24 years,94.0,6140942,1.53,"8,73,98,22,46,102",12671.0,Millenials
25679,Turkey,TUR,2012,female,25-34 years,78.0,6314493,1.24,"8,73,98,22,46,102",12671.0,Millenials
25680,Turkey,TUR,2012,female,35-54 years,113.0,9539648,1.18,"8,73,98,22,46,102",12671.0,Generation X
25681,Turkey,TUR,2012,female,55-74 years,55.0,4925454,1.12,"8,73,98,22,46,102",12671.0,Boomers
25682,Turkey,TUR,2012,male,5-14 years,24.0,6503156,0.37,"8,73,98,22,46,102",12671.0,Generation Z
25683,Turkey,TUR,2012,female,5-14 years,15.0,6169331,0.24,"8,73,98,22,46,102",12671.0,Generation Z
25684,Turkey,TUR,2013,male,75+ years,76.0,915690,8.3,"9,50,57,94,13,279",13603.0,Silent
25685,Turkey,TUR,2013,male,55-74 years,239.0,4664864,5.12,"9,50,57,94,13,279",13603.0,Boomers
25686,Turkey,TUR,2013,male,35-54 years,477.0,9982233,4.78,"9,50,57,94,13,279",13603.0,Generation X
25687,Turkey,TUR,2013,male,25-34 years,285.0,6491205,4.39,"9,50,57,94,13,279",13603.0,Millenials
25688,Turkey,TUR,2013,male,15-24 years,253.0,6461036,3.92,"9,50,57,94,13,279",13603.0,Millenials
25689,Turkey,TUR,2013,female,15-24 years,133.0,6177538,2.15,"9,50,57,94,13,279",13603.0,Millenials
25690,Turkey,TUR,2013,female,75+ years,29.0,1374051,2.11,"9,50,57,94,13,279",13603.0,Silent
25691,Turkey,TUR,2013,female,55-74 years,73.0,5052537,1.44,"9,50,57,94,13,279",13603.0,Boomers
25692,Turkey,TUR,2013,female,25-34 years,87.0,6322406,1.38,"9,50,57,94,13,279",13603.0,Millenials
25693,Turkey,TUR,2013,female,35-54 years,118.0,9808886,1.2,"9,50,57,94,13,279",13603.0,Generation X
25694,Turkey,TUR,2013,female,5-14 years,23.0,6148825,0.37,"9,50,57,94,13,279",13603.0,Generation Z
25695,Turkey,TUR,2013,male,5-14 years,17.0,6481081,0.26,"9,50,57,94,13,279",13603.0,Generation Z
25696,Turkey,TUR,2014,male,75+ years,66.0,952449,6.93,"9,34,18,59,15,467",13170.0,Silent
25697,Turkey,TUR,2014,male,55-74 years,225.0,4851259,4.64,"9,34,18,59,15,467",13170.0,Boomers
25698,Turkey,TUR,2014,male,15-24 years,260.0,6517033,3.99,"9,34,18,59,15,467",13170.0,Millenials
25699,Turkey,TUR,2014,male,35-54 years,394.0,10244541,3.85,"9,34,18,59,15,467",13170.0,Generation X
25700,Turkey,TUR,2014,male,25-34 years,243.0,6484352,3.75,"9,34,18,59,15,467",13170.0,Millenials
25701,Turkey,TUR,2014,female,15-24 years,114.0,6220032,1.83,"9,34,18,59,15,467",13170.0,Millenials
25702,Turkey,TUR,2014,female,75+ years,23.0,1426848,1.61,"9,34,18,59,15,467",13170.0,Silent
25703,Turkey,TUR,2014,female,55-74 years,79.0,5233238,1.51,"9,34,18,59,15,467",13170.0,Boomers
25704,Turkey,TUR,2014,female,35-54 years,109.0,10070621,1.08,"9,34,18,59,15,467",13170.0,Generation X
25705,Turkey,TUR,2014,female,25-34 years,65.0,6325398,1.03,"9,34,18,59,15,467",13170.0,Millenials
25706,Turkey,TUR,2014,male,5-14 years,21.0,6469621,0.32,"9,34,18,59,15,467",13170.0,Generation Z
25707,Turkey,TUR,2014,female,5-14 years,18.0,6136028,0.29,"9,34,18,59,15,467",13170.0,Generation Z
25708,Turkey,TUR,2015,male,75+ years,61.0,986961,6.18,"8,59,79,68,72,794",11961.0,Silent
25709,Turkey,TUR,2015,male,55-74 years,223.0,5079228,4.39,"8,59,79,68,72,794",11961.0,Boomers
25710,Turkey,TUR,2015,male,25-34 years,241.0,6452161,3.74,"8,59,79,68,72,794",11961.0,Millenials
25711,Turkey,TUR,2015,male,35-54 years,385.0,10466600,3.68,"8,59,79,68,72,794",11961.0,Generation X
25712,Turkey,TUR,2015,male,15-24 years,207.0,6573627,3.15,"8,59,79,68,72,794",11961.0,Millenials
25713,Turkey,TUR,2015,female,15-24 years,131.0,6267398,2.09,"8,59,79,68,72,794",11961.0,Millenials
25714,Turkey,TUR,2015,female,75+ years,25.0,1479388,1.69,"8,59,79,68,72,794",11961.0,Silent
25715,Turkey,TUR,2015,female,25-34 years,72.0,6288287,1.14,"8,59,79,68,72,794",11961.0,Millenials
25716,Turkey,TUR,2015,female,35-54 years,109.0,10293526,1.06,"8,59,79,68,72,794",11961.0,Generation X
25717,Turkey,TUR,2015,female,55-74 years,42.0,5456986,0.77,"8,59,79,68,72,794",11961.0,Boomers
25718,Turkey,TUR,2015,female,5-14 years,18.0,6100840,0.3,"8,59,79,68,72,794",11961.0,Generation Z
25719,Turkey,TUR,2015,male,5-14 years,18.0,6435462,0.28,"8,59,79,68,72,794",11961.0,Generation Z
25720,Turkmenistan,TKM,1987,male,75+ years,5.0,16500,30.3,"2,33,13,58,820",815.0,G.I. Generation
25721,Turkmenistan,TKM,1987,male,55-74 years,28.0,106800,26.22,"2,33,13,58,820",815.0,G.I. Generation
25722,Turkmenistan,TKM,1987,female,75+ years,8.0,31400,25.48,"2,33,13,58,820",815.0,G.I. Generation
25723,Turkmenistan,TKM,1987,male,35-54 years,54.0,242600,22.26,"2,33,13,58,820",815.0,Silent
25724,Turkmenistan,TKM,1987,female,55-74 years,28.0,148000,18.92,"2,33,13,58,820",815.0,G.I. Generation
25725,Turkmenistan,TKM,1987,male,25-34 years,50.0,265600,18.83,"2,33,13,58,820",815.0,Boomers
25726,Turkmenistan,TKM,1987,male,15-24 years,33.0,344800,9.57,"2,33,13,58,820",815.0,Generation X
25727,Turkmenistan,TKM,1987,female,35-54 years,21.0,247500,8.48,"2,33,13,58,820",815.0,Silent
25728,Turkmenistan,TKM,1987,female,15-24 years,24.0,340700,7.04,"2,33,13,58,820",815.0,Generation X
25729,Turkmenistan,TKM,1987,female,25-34 years,12.0,274700,4.37,"2,33,13,58,820",815.0,Boomers
25730,Turkmenistan,TKM,1987,male,5-14 years,5.0,423500,1.18,"2,33,13,58,820",815.0,Generation X
25731,Turkmenistan,TKM,1987,female,5-14 years,4.0,417000,0.96,"2,33,13,58,820",815.0,Generation X
25732,Turkmenistan,TKM,1988,male,75+ years,6.0,16700,35.93,"3,01,09,82,414",1029.0,G.I. Generation
25733,Turkmenistan,TKM,1988,male,35-54 years,55.0,249600,22.04,"3,01,09,82,414",1029.0,Silent
25734,Turkmenistan,TKM,1988,male,55-74 years,22.0,110500,19.91,"3,01,09,82,414",1029.0,G.I. Generation
25735,Turkmenistan,TKM,1988,female,75+ years,6.0,32200,18.63,"3,01,09,82,414",1029.0,G.I. Generation
25736,Turkmenistan,TKM,1988,male,25-34 years,48.0,276400,17.37,"3,01,09,82,414",1029.0,Boomers
25737,Turkmenistan,TKM,1988,male,15-24 years,51.0,347500,14.68,"3,01,09,82,414",1029.0,Generation X
25738,Turkmenistan,TKM,1988,female,55-74 years,21.0,150300,13.97,"3,01,09,82,414",1029.0,G.I. Generation
25739,Turkmenistan,TKM,1988,female,35-54 years,18.0,255500,7.05,"3,01,09,82,414",1029.0,Silent
25740,Turkmenistan,TKM,1988,female,15-24 years,21.0,342600,6.13,"3,01,09,82,414",1029.0,Generation X
25741,Turkmenistan,TKM,1988,female,25-34 years,14.0,286600,4.88,"3,01,09,82,414",1029.0,Boomers
25742,Turkmenistan,TKM,1988,female,5-14 years,4.0,425700,0.94,"3,01,09,82,414",1029.0,Generation X
25743,Turkmenistan,TKM,1988,male,5-14 years,4.0,432700,0.92,"3,01,09,82,414",1029.0,Generation X
25744,Turkmenistan,TKM,1989,male,35-54 years,64.0,258100,24.8,"3,00,69,88,217",1003.0,Silent
25745,Turkmenistan,TKM,1989,male,75+ years,4.0,16800,23.81,"3,00,69,88,217",1003.0,G.I. Generation
25746,Turkmenistan,TKM,1989,male,25-34 years,52.0,285700,18.2,"3,00,69,88,217",1003.0,Boomers
25747,Turkmenistan,TKM,1989,male,55-74 years,19.0,113400,16.75,"3,00,69,88,217",1003.0,G.I. Generation
25748,Turkmenistan,TKM,1989,female,75+ years,4.0,32900,12.16,"3,00,69,88,217",1003.0,G.I. Generation
25749,Turkmenistan,TKM,1989,female,55-74 years,16.0,151500,10.56,"3,00,69,88,217",1003.0,G.I. Generation
25750,Turkmenistan,TKM,1989,male,15-24 years,29.0,352500,8.23,"3,00,69,88,217",1003.0,Generation X
25751,Turkmenistan,TKM,1989,female,15-24 years,25.0,346000,7.23,"3,00,69,88,217",1003.0,Generation X
25752,Turkmenistan,TKM,1989,female,35-54 years,17.0,265600,6.4,"3,00,69,88,217",1003.0,Silent
25753,Turkmenistan,TKM,1989,female,25-34 years,18.0,297400,6.05,"3,00,69,88,217",1003.0,Boomers
25754,Turkmenistan,TKM,1989,male,5-14 years,3.0,443200,0.68,"3,00,69,88,217",1003.0,Generation X
25755,Turkmenistan,TKM,1989,female,5-14 years,2.0,435900,0.46,"3,00,69,88,217",1003.0,Generation X
25756,Turkmenistan,TKM,1990,female,75+ years,12.0,34100,35.19,"3,18,95,39,641",1036.0,G.I. Generation
25757,Turkmenistan,TKM,1990,male,75+ years,5.0,16700,29.94,"3,18,95,39,641",1036.0,G.I. Generation
25758,Turkmenistan,TKM,1990,male,35-54 years,65.0,268100,24.24,"3,18,95,39,641",1036.0,Silent
25759,Turkmenistan,TKM,1990,male,25-34 years,61.0,292800,20.83,"3,18,95,39,641",1036.0,Boomers
25760,Turkmenistan,TKM,1990,male,55-74 years,23.0,117000,19.66,"3,18,95,39,641",1036.0,G.I. Generation
25761,Turkmenistan,TKM,1990,male,15-24 years,56.0,360200,15.55,"3,18,95,39,641",1036.0,Generation X
25762,Turkmenistan,TKM,1990,female,15-24 years,27.0,351300,7.69,"3,18,95,39,641",1036.0,Generation X
25763,Turkmenistan,TKM,1990,female,35-54 years,18.0,277100,6.5,"3,18,95,39,641",1036.0,Silent
25764,Turkmenistan,TKM,1990,female,55-74 years,9.0,153300,5.87,"3,18,95,39,641",1036.0,G.I. Generation
25765,Turkmenistan,TKM,1990,female,25-34 years,16.0,306400,5.22,"3,18,95,39,641",1036.0,Boomers
25766,Turkmenistan,TKM,1990,male,5-14 years,6.0,455200,1.32,"3,18,95,39,641",1036.0,Generation X
25767,Turkmenistan,TKM,1990,female,5-14 years,0.0,447600,0.0,"3,18,95,39,641",1036.0,Generation X
25768,Turkmenistan,TKM,1991,male,35-54 years,55.0,278100,19.78,"3,20,80,98,919",1014.0,Boomers
25769,Turkmenistan,TKM,1991,male,75+ years,3.0,15800,18.99,"3,20,80,98,919",1014.0,G.I. Generation
25770,Turkmenistan,TKM,1991,male,55-74 years,22.0,121300,18.14,"3,20,80,98,919",1014.0,Silent
25771,Turkmenistan,TKM,1991,male,25-34 years,53.0,298500,17.76,"3,20,80,98,919",1014.0,Boomers
25772,Turkmenistan,TKM,1991,male,15-24 years,50.0,369500,13.53,"3,20,80,98,919",1014.0,Generation X
25773,Turkmenistan,TKM,1991,female,55-74 years,18.0,156600,11.49,"3,20,80,98,919",1014.0,Silent
25774,Turkmenistan,TKM,1991,female,15-24 years,31.0,358300,8.65,"3,20,80,98,919",1014.0,Generation X
25775,Turkmenistan,TKM,1991,female,25-34 years,20.0,314100,6.37,"3,20,80,98,919",1014.0,Boomers
25776,Turkmenistan,TKM,1991,female,75+ years,2.0,32400,6.17,"3,20,80,98,919",1014.0,G.I. Generation
25777,Turkmenistan,TKM,1991,female,35-54 years,15.0,288300,5.2,"3,20,80,98,919",1014.0,Boomers
25778,Turkmenistan,TKM,1991,male,5-14 years,3.0,468900,0.64,"3,20,80,98,919",1014.0,Millenials
25779,Turkmenistan,TKM,1991,female,5-14 years,1.0,460700,0.22,"3,20,80,98,919",1014.0,Millenials
25780,Turkmenistan,TKM,1992,male,35-54 years,61.0,277400,21.99,"3,20,05,39,816",984.0,Boomers
25781,Turkmenistan,TKM,1992,male,25-34 years,49.0,305500,16.04,"3,20,05,39,816",984.0,Boomers
25782,Turkmenistan,TKM,1992,male,15-24 years,60.0,378800,15.84,"3,20,05,39,816",984.0,Generation X
25783,Turkmenistan,TKM,1992,female,75+ years,5.0,32700,15.29,"3,20,05,39,816",984.0,G.I. Generation
